sqft,bath,balcony,price,bhk,location_encoded,society_encoded
1000.0,2.0,2.0,43.0,2,65.08378922888338,79.86013879574936
1225.0,2.0,2.0,48.0,2,65.08378922888338,80.35552442152327
960.0,2.0,1.0,45.0,2,65.08378922888338,79.68173186324596
775.0,2.0,2.0,29.5,2,65.08378922888338,78.1036743918489
1250.0,2.0,2.0,47.0,3,65.08378922888338,80.38057269320136
1654.0,3.0,3.0,70.0,3,65.08378922888338,83.37306760355031
1106.0,2.0,3.0,40.0,2,65.08378922888338,79.46981337266037
1485.0,2.0,2.0,70.0,3,65.08378922888338,83.37306760355031
1175.0,2.0,2.0,50.0,2,65.08378922888338,80.35552442152327
3000.0,4.0,0.0,130.0,4,65.08378922888338,91.17957606533018
1500.0,2.0,2.0,60.0,3,65.08378922888338,82.07198285992033
1150.0,2.0,2.0,45.0,2,65.08378922888338,80.00089675927205
1150.0,2.0,1.0,55.0,3,73.25658700795395,73.25658700795395
700.0,1.0,0.0,38.0,1,73.25658700795395,73.25658700795395
1210.0,2.0,1.0,58.0,3,73.25658700795395,73.25658700795395
700.0,1.0,0.0,36.0,1,73.25658700795395,73.25658700795395
950.0,2.0,1.0,48.0,2,73.25658700795395,73.25658700795395
1000.0,2.0,1.0,60.0,2,73.25658700795395,73.25658700795395
950.0,2.0,1.0,50.0,2,73.25658700795395,73.25658700795395
950.0,2.0,1.0,47.0,2,73.25658700795395,73.25658700795395
1150.0,2.0,1.0,62.0,3,73.25658700795395,73.25658700795395
700.0,1.0,0.0,35.0,1,73.25658700795395,73.25658700795395
1150.0,2.0,1.0,57.5,3,73.25658700795395,73.25658700795395
1210.0,2.0,1.0,65.0,3,73.25658700795395,73.25658700795395
950.0,2.0,1.0,45.0,2,73.25658700795395,73.25658700795395
950.0,2.0,1.0,60.0,2,73.25658700795395,73.25658700795395
1804.0,3.0,2.0,120.0,3,78.81162942989215,89.8784913217002
1425.0,2.0,1.0,70.0,3,78.81162942989215,83.37306760355031
1325.0,2.0,2.0,76.0,2,78.81162942989215,84.15371844972829
1450.0,2.0,3.0,85.0,3,78.81162942989215,84.80661338915642
1765.0,3.0,1.0,125.0,3,78.81162942989215,90.52903369351519
980.0,2.0,1.0,40.0,2,78.81162942989215,79.46981337266037
1187.0,2.0,3.0,52.0,2,78.81162942989215,81.03111506501634
1565.0,3.0,2.0,78.0,3,78.81162942989215,84.32735423873693
610.0,1.0,1.0,39.0,1,78.81162942989215,79.33970489829737
1040.0,2.0,2.0,45.0,2,78.81162942989215,79.29164143476962
1450.0,3.0,3.0,100.0,3,78.81162942989215,84.80661338915642
1902.0,3.0,2.0,89.0,3,78.81162942989215,85.26411490936842
800.0,2.0,1.0,40.0,2,78.81162942989215,79.46981337266037
1222.0,2.0,3.0,48.0,2,78.81162942989215,80.51068116756436
900.0,2.0,1.0,40.0,2,78.81162942989215,79.29164143476962
1837.0,2.0,2.0,95.0,3,78.81162942989215,85.26411490936842
1180.0,2.0,2.0,85.0,2,78.81162942989215,84.80661338915642
1510.0,3.0,2.0,78.0,3,78.81162942989215,84.32735423873693
1354.0,2.0,2.0,70.0,2,78.81162942989215,83.37306760355031
1200.0,3.0,2.0,70.0,2,78.81162942989215,85.26411490936842
883.0,2.0,1.0,45.0,2,67.90423931032274,67.90423931032274
1082.0,2.0,1.0,56.0,3,67.90423931032274,67.90423931032274
883.0,2.0,1.0,45.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,39.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,45.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,39.0,2,67.90423931032274,67.90423931032274
1082.0,2.0,1.0,55.0,3,67.90423931032274,67.90423931032274
1082.0,2.0,1.0,45.0,3,67.90423931032274,67.90423931032274
883.0,2.0,1.0,37.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,37.0,2,67.90423931032274,67.90423931032274
1082.0,2.0,1.0,45.5,3,67.90423931032274,67.90423931032274
1083.0,2.0,1.0,48.0,3,67.90423931032274,67.90423931032274
883.0,2.0,1.0,39.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,39.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,45.0,2,67.90423931032274,67.90423931032274
883.0,2.0,1.0,39.0,2,67.90423931032274,67.90423931032274
1082.0,2.0,1.0,55.0,3,67.90423931032274,67.90423931032274
1595.0,3.0,2.0,65.0,3,61.865430931433984,82.72252523173532
810.0,2.0,2.0,24.5,2,61.865430931433984,76.31276907185936
657.0,1.0,0.0,18.41,1,61.865430931433984,76.80286450109055
674.0,2.0,1.0,29.0,2,61.865430931433984,78.0386201546674
1156.0,2.0,2.0,32.0,2,61.865430931433984,78.36960951291644
870.0,2.0,1.0,24.0,2,61.865430931433984,77.3880777828524
990.0,2.0,1.0,31.5,2,61.865430931433984,76.80286450109055
1385.0,2.0,2.0,34.63,3,61.865430931433984,76.34075995394339
1030.0,1.0,2.0,25.75,2,61.865430931433984,76.34075995394339
1365.0,2.0,1.0,34.13,3,61.865430931433984,76.34075995394339
1015.0,2.0,2.0,37.0,2,61.865430931433984,79.07948794957137
1276.0,2.0,1.0,31.9,3,61.865430931433984,76.34075995394339
1415.0,2.0,2.0,60.0,2,61.865430931433984,82.07198285992033
1057.0,2.0,1.0,35.0,2,61.865430931433984,78.81927100084538
1500.0,3.0,2.0,65.0,3,61.865430931433984,82.72252523173532
985.0,2.0,1.0,40.5,2,61.865430931433984,79.53486760984187
940.0,2.0,2.0,35.0,2,61.865430931433984,78.81927100084538
1616.0,3.0,3.0,40.0,3,61.865430931433984,78.36960951291644
610.0,1.0,1.0,18.5,1,61.865430931433984,76.31276907185936
711.0,1.0,1.0,36.0,1,69.99009679777383,77.64840629170021
711.0,1.0,1.0,38.0,1,69.99009679777383,77.64840629170021
1290.0,2.0,3.0,45.15,3,69.99009679777383,75.64736263724203
1290.0,3.0,3.0,45.15,3,69.99009679777383,75.64736263724203
1295.0,2.0,2.0,64.0,2,69.99009679777383,77.64840629170021
1151.0,2.0,1.0,59.0,2,69.99009679777383,77.64840629170021
1110.0,2.0,2.0,38.85,2,69.99009679777383,75.64736263724203
1090.0,2.0,2.0,38.15,2,69.99009679777383,75.64736263724203
1283.0,2.0,2.0,68.0,2,69.99009679777383,77.64840629170021
1460.0,2.0,3.0,51.1,3,69.99009679777383,75.64736263724203
1120.0,2.0,2.0,39.2,2,69.99009679777383,75.64736263724203
1290.0,2.0,3.0,51.1,3,69.99009679777383,75.64736263724203
938.0,1.0,1.0,50.0,1,69.99009679777383,77.64840629170021
825.0,1.0,0.0,35.475,1,69.99009679777383,77.64840629170021
1090.0,2.0,2.0,38.15,2,69.99009679777383,75.64736263724203
1489.0,2.0,1.0,70.0,3,69.99009679777383,77.64840629170021
1477.0,2.0,1.0,69.5,3,69.99009679777383,77.64840629170021
700.0,2.0,1.0,36.0,2,61.48483022989132,46.2361101775536
950.0,2.0,1.0,57.0,2,61.48483022989132,77.58858115020327
1017.0,2.0,1.0,51.25,2,61.48483022989132,76.35786749945729
525.0,1.0,1.0,26.0,1,61.48483022989132,46.2361101775536
1550.0,3.0,3.0,67.0,3,61.48483022989132,75.90271737081326
950.0,2.0,1.0,40.0,2,61.48483022989132,77.58858115020327
525.0,1.0,1.0,27.25,1,61.48483022989132,46.2361101775536
1100.0,2.0,1.0,58.0,3,61.48483022989132,46.2361101775536
525.0,1.0,1.0,30.0,1,61.48483022989132,46.2361101775536
1180.0,2.0,2.0,57.0,2,61.48483022989132,77.58858115020327
1339.0,2.0,3.0,75.0,2,61.48483022989132,80.94124387700292
1100.0,3.0,2.0,58.0,3,61.48483022989132,46.2361101775536
525.0,1.0,1.0,26.0,1,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,53.0,3,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,95.84,3,61.48483022989132,86.4404915130786
1290.0,2.0,3.0,74.0,2,61.48483022989132,83.89350150100229
1665.0,3.0,2.0,86.58,3,61.48483022989132,86.4404915130786
1542.0,2.0,3.0,85.0,3,61.48483022989132,85.32469471899527
900.0,2.0,1.0,46.0,2,61.48483022989132,46.2361101775536
900.0,1.0,0.0,45.0,2,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,92.15,3,61.48483022989132,86.4404915130786
900.0,2.0,1.0,46.0,2,61.48483022989132,46.2361101775536
900.0,2.0,1.0,46.0,2,61.48483022989132,46.2361101775536
1495.0,2.0,2.0,90.0,2,61.48483022989132,85.97523709081027
1699.0,3.0,3.0,81.94,3,61.48483022989132,76.35786749945729
1560.0,3.0,0.0,92.0,3,61.48483022989132,86.23545403953625
1135.0,2.0,2.0,58.0,2,61.48483022989132,81.81176591119433
3500.0,6.0,2.0,225.0,4,61.48483022989132,97.36389400757864
1420.0,2.0,2.0,75.0,3,61.48483022989132,83.19254571953303
825.0,1.0,0.0,36.29,1,61.48483022989132,76.35786749945729
983.0,2.0,1.0,50.6,2,61.48483022989132,76.35786749945729
1480.0,2.0,2.0,64.23,3,61.48483022989132,77.58858115020327
700.0,2.0,1.0,35.0,2,61.48483022989132,46.2361101775536
1660.0,3.0,3.0,75.0,3,61.48483022989132,80.94124387700292
1450.0,3.0,3.0,60.91,3,61.48483022989132,75.90271737081326
1843.0,3.0,2.0,95.84,3,61.48483022989132,86.4404915130786
1500.0,3.0,2.0,97.0,3,61.48483022989132,86.88599641135124
700.0,1.0,1.0,35.0,2,61.48483022989132,46.2361101775536
1366.0,3.0,1.0,76.85,2,61.48483022989132,84.60041753867037
525.0,1.0,1.0,25.0,1,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,53.0,3,61.48483022989132,46.2361101775536
1252.0,2.0,1.0,56.32,2,61.48483022989132,76.35786749945729
1530.0,0.0,0.0,66.4,3,61.48483022989132,77.58858115020327
1339.0,2.0,2.0,62.0,2,61.48483022989132,80.94124387700292
1470.0,2.0,2.0,61.74,2,61.48483022989132,75.90271737081326
525.0,1.0,1.0,30.0,1,61.48483022989132,46.2361101775536
1090.0,2.0,1.0,54.54,2,61.48483022989132,76.35786749945729
1051.0,2.0,2.0,56.74,2,61.48483022989132,76.35786749945729
525.0,1.0,1.0,30.0,1,61.48483022989132,46.2361101775536
1339.0,2.0,2.0,58.0,2,61.48483022989132,80.94124387700292
950.0,2.0,1.0,45.0,2,61.48483022989132,77.58858115020327
1452.0,3.0,3.0,60.98,3,61.48483022989132,75.90271737081326
1300.0,3.0,2.0,69.0,3,61.48483022989132,46.2361101775536
700.0,2.0,1.0,40.0,2,61.48483022989132,46.2361101775536
458.0,1.0,0.0,19.695,1,61.48483022989132,76.8279608007197
2775.0,3.0,1.0,165.0,4,61.48483022989132,97.36389400757864
1900.0,3.0,1.0,99.0,3,61.48483022989132,97.36389400757864
1290.0,2.0,3.0,80.0,2,61.48483022989132,86.38419467979399
900.0,2.0,1.0,41.0,2,61.48483022989132,46.2361101775536
1100.0,3.0,1.0,52.97,3,61.48483022989132,46.2361101775536
700.0,2.0,1.0,34.98,2,61.48483022989132,46.2361101775536
1339.0,2.0,2.0,62.0,2,61.48483022989132,80.94124387700292
1366.0,2.0,1.0,83.0,2,61.48483022989132,84.60041753867037
700.0,2.0,1.0,40.0,2,61.48483022989132,46.2361101775536
1800.0,3.0,2.0,90.0,3,61.48483022989132,80.94124387700292
1339.0,2.0,2.0,71.5,2,61.48483022989132,80.94124387700292
1339.0,2.0,2.0,58.0,2,61.48483022989132,80.94124387700292
670.0,1.0,1.0,35.0,1,61.48483022989132,76.35786749945729
1340.0,2.0,2.0,60.0,2,61.48483022989132,80.94124387700292
1260.0,3.0,3.0,63.58,3,61.48483022989132,75.90271737081326
1155.0,2.0,1.0,55.5,2,61.48483022989132,81.48649472528683
900.0,2.0,1.0,41.0,2,61.48483022989132,46.2361101775536
700.0,2.0,1.0,34.99,2,61.48483022989132,46.2361101775536
1309.0,2.0,3.0,64.39,2,61.48483022989132,76.35786749945729
525.0,1.0,1.0,30.0,1,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,82.0,3,61.48483022989132,80.94124387700292
1550.0,3.0,3.0,65.11,3,61.48483022989132,75.90271737081326
1498.0,3.0,2.0,95.0,3,61.48483022989132,80.94124387700292
525.0,0.0,0.0,27.0,1,61.48483022989132,46.2361101775536
1665.0,3.0,2.0,86.91,3,61.48483022989132,80.94124387700292
1665.0,3.0,2.0,86.58,3,61.48483022989132,80.94124387700292
712.0,1.0,1.0,38.44,1,61.48483022989132,76.35786749945729
1450.0,3.0,3.0,62.4,3,61.48483022989132,75.90271737081326
1843.0,3.0,2.0,85.0,3,61.48483022989132,80.94124387700292
1507.0,2.0,3.0,95.0,3,61.48483022989132,86.62577946262525
700.0,2.0,1.0,35.07,2,61.48483022989132,46.2361101775536
1339.0,2.0,2.0,85.0,2,61.48483022989132,80.94124387700292
525.0,1.0,1.0,27.0,1,61.48483022989132,46.2361101775536
525.0,1.0,1.0,27.5,1,61.48483022989132,46.2361101775536
1155.0,2.0,0.0,50.125,2,61.48483022989132,77.58858115020327
525.0,1.0,1.0,26.25,1,61.48483022989132,46.2361101775536
1452.0,3.0,3.0,60.98,3,61.48483022989132,75.90271737081326
525.0,1.0,1.0,26.0,1,61.48483022989132,46.2361101775536
1050.0,2.0,1.0,59.0,3,61.48483022989132,77.58858115020327
1600.0,3.0,3.0,90.0,3,61.48483022989132,80.94124387700292
525.0,0.0,0.0,29.25,1,61.48483022989132,46.2361101775536
1283.0,2.0,2.0,63.22,2,61.48483022989132,76.35786749945729
800.0,0.0,0.0,41.145,2,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,53.0,3,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,88.0,3,61.48483022989132,80.94124387700292
1100.0,3.0,2.0,56.57,3,61.48483022989132,46.2361101775536
1550.0,3.0,3.0,65.1,3,61.48483022989132,75.90271737081326
1843.0,3.0,2.0,96.2,3,61.48483022989132,80.94124387700292
1500.0,3.0,1.0,72.99,3,61.48483022989132,76.35786749945729
1450.0,2.0,2.0,62.93,3,61.48483022989132,77.58858115020327
1240.0,2.0,2.0,65.0,2,61.48483022989132,82.8379180572818
1420.0,3.0,3.0,68.0,3,61.48483022989132,82.81841487887911
1498.0,3.0,2.0,74.9,3,61.48483022989132,80.94124387700292
1300.0,2.0,2.0,55.0,3,61.48483022989132,81.42144048810533
700.0,2.0,1.0,41.0,2,61.48483022989132,46.2361101775536
700.0,2.0,1.0,35.0,2,61.48483022989132,46.2361101775536
1570.0,3.0,3.0,65.93,3,61.48483022989132,75.90271737081326
1450.0,3.0,2.0,65.0,3,61.48483022989132,75.90271737081326
700.0,1.0,1.0,41.0,2,61.48483022989132,46.2361101775536
1100.0,3.0,1.0,58.0,3,61.48483022989132,46.2361101775536
700.0,2.0,1.0,40.0,2,61.48483022989132,46.2361101775536
1100.0,2.0,1.0,52.97,3,61.48483022989132,46.2361101775536
1450.0,2.0,2.0,70.18,3,61.48483022989132,77.58858115020327
525.0,1.0,1.0,26.01,1,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,85.0,3,61.48483022989132,80.94124387700292
1938.0,3.0,3.0,92.69,3,61.48483022989132,76.35786749945729
1530.0,0.0,0.0,70.99,3,61.48483022989132,77.58858115020327
1322.0,2.0,3.0,70.0,2,61.48483022989132,82.8379180572818
1698.0,2.0,1.0,105.0,2,61.48483022989132,86.38419467979399
1300.0,3.0,2.0,69.0,3,61.48483022989132,46.2361101775536
1300.0,3.0,1.0,69.0,3,61.48483022989132,46.2361101775536
700.0,2.0,1.0,34.0,2,61.48483022989132,46.2361101775536
1167.0,2.0,1.0,63.0,2,61.48483022989132,76.35786749945729
1419.59,2.0,1.0,65.0,3,61.48483022989132,83.19254571953303
1665.0,3.0,2.0,78.0,3,61.48483022989132,86.4404915130786
1339.0,2.0,2.0,63.0,2,61.48483022989132,80.94124387700292
1300.0,3.0,1.0,69.0,3,61.48483022989132,46.2361101775536
1450.0,3.0,3.0,60.9,3,61.48483022989132,75.90271737081326
1300.0,3.0,1.0,64.0,3,61.48483022989132,46.2361101775536
1430.0,2.0,2.0,78.0,2,61.48483022989132,84.41393539845429
700.0,2.0,1.0,36.0,2,61.48483022989132,46.2361101775536
1220.0,2.0,2.0,60.0,2,61.48483022989132,82.81841487887911
525.0,0.0,0.0,27.0,1,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,53.0,3,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,58.0,3,61.48483022989132,46.2361101775536
1452.0,3.0,3.0,60.98,3,61.48483022989132,75.90271737081326
1700.0,3.0,2.0,75.0,3,61.48483022989132,80.94124387700292
900.0,2.0,1.0,41.0,2,61.48483022989132,46.2361101775536
1100.0,3.0,2.0,53.0,3,61.48483022989132,46.2361101775536
2000.0,3.0,3.0,105.0,3,61.48483022989132,87.92686420625523
900.0,2.0,1.0,41.0,2,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,95.0,3,61.48483022989132,80.94124387700292
1100.0,2.0,1.0,53.0,3,61.48483022989132,46.2361101775536
1843.0,3.0,2.0,90.0,3,61.48483022989132,80.94124387700292
900.0,2.0,1.0,46.29,2,61.48483022989132,46.2361101775536
850.0,1.0,1.0,37.32,1,61.48483022989132,79.12112266136754
1570.0,3.0,2.0,68.0,3,61.48483022989132,75.90271737081326
525.0,1.0,1.0,30.0,1,61.48483022989132,46.2361101775536
1938.0,3.0,3.0,105.0,3,61.48483022989132,76.35786749945729
1843.0,3.0,2.0,96.2,3,61.48483022989132,86.4404915130786
525.0,1.0,1.0,26.0,1,61.48483022989132,46.2361101775536
1610.0,3.0,3.0,78.5,3,61.48483022989132,82.81841487887911
1250.0,3.0,3.0,62.6,3,61.48483022989132,75.90271737081326
1450.0,3.0,3.0,60.91,3,61.48483022989132,75.90271737081326
700.0,2.0,2.0,36.0,2,61.48483022989132,46.2361101775536
1622.0,3.0,0.0,95.0,3,61.48483022989132,80.94124387700292
900.0,2.0,1.0,42.0,2,61.48483022989132,46.2361101775536
1665.0,3.0,2.0,74.9,3,61.48483022989132,80.94124387700292
1450.0,3.0,3.0,60.9,3,61.48483022989132,75.90271737081326
1339.0,2.0,2.0,67.0,2,61.48483022989132,80.94124387700292
1060.0,2.0,2.0,58.06,2,82.41115876042011,80.5107038185311
1563.05,3.0,1.0,105.0,3,82.41115876042011,87.0225244718462
1717.0,3.0,3.0,99.0,3,82.41115876042011,86.73357878753595
1799.0,3.0,3.0,90.0,3,82.41115876042011,83.71946225853307
1349.0,2.0,2.0,78.0,2,82.41115876042011,87.83853599409399
1121.0,2.0,2.0,78.0,2,82.41115876042011,84.11457764138619
1200.0,2.0,1.0,78.0,2,82.41115876042011,86.73357878753595
1646.0,3.0,2.0,79.5,3,82.41115876042011,84.50466806986253
1476.0,3.0,0.0,89.0,3,82.41115876042011,87.0225244718462
1719.0,3.0,2.0,116.0,3,82.41115876042011,87.83853599409399
1476.0,3.0,1.0,95.0,3,82.41115876042011,86.73357878753595
1090.0,2.0,2.0,59.8,2,82.41115876042011,80.5107038185311
1494.0,3.0,2.0,82.0,3,82.41115876042011,84.93436929590628
770.0,1.0,1.0,43.82,1,82.41115876042011,80.5107038185311
1147.0,2.0,1.0,60.0,2,82.41115876042011,82.07198285992033
1495.0,2.0,2.0,83.0,2,82.41115876042011,86.73357878753595
1225.0,2.0,1.0,69.0,3,82.41115876042011,83.24295912918731
1375.0,2.0,1.0,78.0,2,82.41115876042011,86.73357878753595
1476.0,3.0,0.0,105.0,3,82.41115876042011,86.73357878753595
1158.0,2.0,2.0,67.0,2,82.41115876042011,83.71946225853307
1214.0,2.0,3.0,67.0,2,82.41115876042011,83.71946225853307
1575.0,2.0,3.0,85.0,2,82.41115876042011,85.32469471899527
1100.0,2.0,1.0,68.0,2,82.41115876042011,82.69606699238132
1715.0,3.0,3.0,112.0,3,82.41115876042011,86.73357878753595
1100.0,2.0,1.0,65.0,2,82.41115876042011,82.69606699238132
1600.0,3.0,3.0,79.0,3,82.41115876042011,84.50466806986253
1585.0,2.0,2.0,90.0,2,82.41115876042011,85.32031169304034
1245.0,2.0,2.0,80.0,2,82.41115876042011,85.32031169304034
1747.0,3.0,1.0,110.0,3,82.41115876042011,87.83853599409399
1377.0,2.0,2.0,80.0,2,82.41115876042011,86.73357878753595
1121.0,2.0,2.0,75.0,2,82.41115876042011,84.11457764138619
1540.0,2.0,3.0,64.0,3,62.29546286536263,80.39709599892194
750.0,2.0,1.0,38.0,2,62.29546286536263,77.31043382575781
726.0,2.0,1.0,31.0,2,62.29546286536263,73.20593427060959
1025.0,2.0,2.0,57.0,2,62.29546286536263,80.39709599892194
1255.0,2.0,2.0,50.0,2,62.29546286536263,80.39709599892194
750.0,2.0,1.0,36.0,2,62.29546286536263,77.31043382575781
726.0,2.0,1.0,35.0,2,62.29546286536263,73.20593427060959
416.0,1.0,1.0,19.5,1,62.29546286536263,73.20593427060959
900.0,2.0,2.0,45.0,2,62.29546286536263,80.12035574447536
787.0,2.0,1.0,31.0,2,62.29546286536263,78.2988371033934
540.0,1.0,1.0,22.5,1,62.29546286536263,73.20593427060959
750.0,2.0,1.0,35.5,2,62.29546286536263,77.31043382575781
1741.0,3.0,2.0,80.0,3,62.29546286536263,84.67415234718028
1230.0,2.0,2.0,45.0,2,62.29546286536263,80.12035574447536
1230.0,2.0,2.0,52.0,3,62.29546286536263,80.39709599892194
750.0,2.0,1.0,36.5,2,62.29546286536263,79.01443371238987
416.0,1.0,1.0,18.0,1,62.29546286536263,73.20593427060959
1220.0,2.0,2.0,63.0,2,62.29546286536263,82.46230828300932
1192.0,2.0,2.0,53.5,2,62.29546286536263,81.22627777656083
750.0,2.0,1.0,40.0,2,62.29546286536263,77.31043382575781
416.0,1.0,1.0,17.19,1,62.29546286536263,73.20593427060959
890.0,2.0,1.0,35.0,2,67.98842010665041,78.81927100084538
1415.0,2.0,3.0,66.0,3,67.98842010665041,82.85263370609832
1050.0,2.0,2.0,43.0,2,67.98842010665041,76.65819708835149
635.0,1.0,1.0,22.0,2,67.98842010665041,76.0006967290783
818.0,2.0,1.0,26.0,2,67.98842010665041,77.6482947315784
795.0,2.0,2.0,32.0,2,67.98842010665041,76.65819708835149
560.0,2.0,1.0,16.6,2,67.98842010665041,76.0006967290783
1302.0,2.0,0.0,44.285,2,67.98842010665041,80.02732818530582
920.0,2.0,3.0,39.0,2,67.98842010665041,76.65819708835149
985.0,2.0,2.0,42.0,2,67.98842010665041,76.65819708835149
1120.0,2.0,2.0,49.0,2,67.98842010665041,80.28459888907302
1450.0,2.0,3.0,50.0,3,67.98842010665041,80.28459888907302
1110.0,2.0,1.0,43.0,2,67.98842010665041,79.86013879574936
1170.0,2.0,3.0,50.0,2,67.98842010665041,80.77089811629035
800.0,2.0,1.0,32.0,2,67.98842010665041,76.65819708835149
800.0,2.0,2.0,28.0,2,70.48437685767443,77.9085116803044
904.0,2.0,1.0,30.0,2,70.48437685767443,77.90127060705325
1300.0,2.0,2.0,39.0,3,70.48437685767443,77.90127060705325
1000.0,2.0,2.0,30.0,2,70.48437685767443,75.54049407913739
1240.0,3.0,2.0,41.0,3,70.48437685767443,75.54049407913739
600.0,1.0,1.0,19.5,1,70.48437685767443,76.80258964821891
1080.0,2.0,2.0,32.0,2,70.48437685767443,75.54049407913739
1000.0,2.0,1.0,34.0,2,70.48437685767443,75.54049407913739
1400.0,2.0,2.0,42.0,3,70.48437685767443,77.90127060705325
1280.0,3.0,1.0,42.0,3,70.48437685767443,75.54049407913739
1015.0,2.0,1.0,35.0,2,70.48437685767443,75.54049407913739
995.0,2.0,1.0,41.0,2,76.51502132563458,79.71719462947107
1495.0,2.0,2.0,75.0,3,76.51502132563458,84.6110563685379
1125.0,2.0,1.0,52.0,2,76.51502132563458,81.03111506501634
1150.0,2.0,3.0,48.0,2,76.51502132563458,80.51068116756436
1620.0,2.0,2.0,85.0,3,76.51502132563458,84.6110563685379
1560.0,2.0,2.0,65.0,3,76.51502132563458,82.72252523173532
450.0,1.0,1.0,18.0,1,76.51502132563458,78.2986839804662
1181.0,2.0,2.0,57.0,2,76.51502132563458,81.68165743683133
1310.0,2.0,2.0,53.0,3,76.51502132563458,78.2986839804662
976.0,2.0,1.0,50.0,2,76.51502132563458,79.71719462947107
1299.0,2.0,3.0,58.0,2,76.51502132563458,81.81176591119433
1320.0,2.0,1.0,165.0,2,135.92911788373635,106.26430017980634
1253.0,2.0,1.0,102.0,2,135.92911788373635,90.07232236720668
1580.0,3.0,2.0,160.0,3,135.92911788373635,95.08283029622011
3500.0,5.0,2.0,425.0,4,135.92911788373635,107.48779607692643
1005.0,1.0,1.0,110.0,2,135.92911788373635,107.48779607692643
1835.0,2.0,3.0,155.0,3,135.92911788373635,94.43228792440513
1300.0,2.0,3.0,110.0,2,135.92911788373635,88.86658831555253
1325.0,2.0,2.0,119.0,2,135.92911788373635,89.7483828473372
1260.0,2.0,3.0,100.0,2,135.92911788373635,90.20700339204151
1975.0,3.0,0.0,210.0,3,135.92911788373635,101.58825401437001
1900.0,2.0,1.0,200.0,2,135.92911788373635,106.26430017980634
1594.0,3.0,0.0,125.0,3,135.92911788373635,90.52903369351519
1900.0,3.0,3.0,150.0,3,135.92911788373635,90.20700339204151
1320.0,2.0,1.0,150.0,2,135.92911788373635,106.26430017980634
1320.0,2.0,2.0,110.0,2,135.92911788373635,88.86658831555253
1615.0,3.0,2.0,115.0,3,135.92911788373635,90.5955071071571
1500.0,3.0,1.0,135.0,3,135.92911788373635,90.07232236720668
1744.0,3.0,1.0,200.0,3,135.92911788373635,106.26430017980634
1180.0,2.0,1.0,128.0,2,135.92911788373635,107.48779607692643
1320.0,2.0,1.0,160.0,2,135.92911788373635,106.26430017980634
1370.0,2.0,2.0,125.0,2,135.92911788373635,90.5955071071571
1100.0,2.0,2.0,85.0,2,135.92911788373635,90.5955071071571
1720.0,2.0,1.0,130.0,3,135.92911788373635,90.5955071071571
1744.0,4.0,1.0,210.0,3,135.92911788373635,106.26430017980634
1320.0,2.0,1.0,160.0,2,135.92911788373635,106.26430017980634
1350.0,2.0,2.0,103.0,2,135.92911788373635,87.66664725752923
1642.0,2.0,1.0,115.0,3,135.92911788373635,90.5955071071571
1320.0,2.0,1.0,160.0,2,135.92911788373635,106.26430017980634
1710.0,3.0,2.0,210.0,3,135.92911788373635,107.48779607692643
1600.0,3.0,1.0,170.0,3,135.92911788373635,107.48779607692643
1260.0,2.0,1.0,100.0,2,135.92911788373635,90.20700339204151
1600.0,2.0,0.0,140.0,3,135.92911788373635,107.48779607692643
2400.0,2.0,1.0,150.0,3,97.59050301888578,93.78174555259014
1828.0,3.0,0.0,110.0,3,97.59050301888578,92.64648062123118
1847.0,3.0,2.0,105.0,3,97.59050301888578,92.64648062123118
1847.0,3.0,2.0,110.0,3,97.59050301888578,92.64648062123118
1790.0,3.0,2.0,105.0,3,97.59050301888578,92.64648062123118
3401.0,5.0,0.0,230.0,4,97.59050301888578,104.19042350162997
1760.0,3.0,0.0,111.0,3,97.59050301888578,92.64648062123118
1790.0,3.0,0.0,97.0,3,97.59050301888578,92.64648062123118
1786.0,2.0,2.0,106.0,3,97.59050301888578,92.64648062123118
1787.0,3.0,2.0,107.0,3,97.59050301888578,92.64648062123118
1760.0,3.0,0.0,110.0,3,97.59050301888578,92.64648062123118
1787.0,3.0,2.0,120.0,3,97.59050301888578,92.64648062123118
1790.0,3.0,2.0,105.0,3,97.59050301888578,92.64648062123118
1170.0,3.0,2.0,80.0,3,97.59050301888578,84.67415234718028
1790.0,3.0,2.0,120.0,3,97.59050301888578,92.64648062123118
1152.0,2.0,1.0,53.5,2,72.07982833441591,79.15823158928464
1092.0,2.0,2.0,44.0,2,72.07982833441591,76.4207691672265
